title,genres,user_count,rating_avg,user_age_avg
Tashunga (1995),"Adventure, Western",1,2.0,18.0
Taste of Cherry (1997),Drama,32,3.53,27.66
Taxi Driver (1976),"Drama, Thriller",1240,4.18,30.74
Tea with Mussolini (1999),Comedy,122,3.59,35.49
Teaching Mrs. Tingle (1999),"Comedy, Thriller",199,2.63,24.6
Teenage Mutant Ninja Turtles (1990),"Action, Children's, Fantasy",534,2.68,24.63
Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),"Action, Children's, Fantasy",251,2.13,23.11
Teenage Mutant Ninja Turtles III (1993),"Action, Children's, Fantasy",188,1.92,22.95
Telling Lies in America (1997),Drama,17,2.88,28.65
Telling You (1998),"Comedy, Drama, Romance",1,3.0,18.0
Temptress Moon (Feng Yue) (1996),Romance,7,2.71,31.43
Ten Benny (1997),Drama,1,4.0,25.0
Tender Mercies (1983),Drama,264,3.91,40.2
Tequila Sunrise (1988),"Action, Romance, Thriller",306,3.09,31.54
Terminal Velocity (1994),Action,137,2.55,27.85
Terminator 2: Judgment Day (1991),"Action, Sci-Fi, Thriller",2649,4.06,28.96
"Terminator, The (1984)","Action, Sci-Fi, Thriller",2098,4.15,29.23
Terms of Endearment (1983),"Comedy, Drama",530,3.61,33.4
Terror in a Texas Town (1958),Western,1,1.0,18.0
"Terrorist, The (Malli) (1998)",Drama,24,4.08,31.29
Tetsuo II: Body Hammer (1992),Sci-Fi,23,3.3,26.7
Tex (1982),Drama,53,3.34,29.3
"Texas Chainsaw Massacre 2, The (1986)",Horror,116,2.35,29.35
"Texas Chainsaw Massacre, The (1974)",Horror,247,3.22,28.39
That Darn Cat! (1965),"Children's, Comedy, Mystery",123,3.25,31.07
That Darn Cat! (1997),"Children's, Comedy, Mystery",94,2.68,30.17
That Old Feeling (1997),"Comedy, Romance",34,3.03,33.26
That Thing You Do! (1996),Comedy,528,3.48,26.46
That's Life! (1986),Drama,18,2.78,36.28
Thelma & Louise (1991),"Action, Drama",1417,3.68,31.27
Them! (1954),"Sci-Fi, Thriller, War",280,3.44,36.36
Theodore Rex (1995),Comedy,3,1.67,21.33
"Theory of Flight, The (1998)","Comedy, Drama, Romance",27,2.96,30.26
There's Something About Mary (1998),Comedy,1371,3.9,27.13
They Made Me a Criminal (1939),"Crime, Drama",11,3.55,33.0
They Might Be Giants (1971),"Comedy, Romance",45,3.73,40.24
"They Shoot Horses, Don't They? (1969)",Drama,149,3.61,43.36
"Thieves (Voleurs, Les) (1996)","Crime, Drama, Romance",36,3.56,30.28
"Thin Blue Line, The (1988)",Documentary,269,4.25,32.99
"Thin Line Between Love and Hate, A (1996)",Comedy,19,2.26,29.16
"Thin Man, The (1934)",Mystery,292,4.24,37.79
"Thin Red Line, The (1998)","Action, Drama, War",803,3.4,29.42
"Thing From Another World, The (1951)",Sci-Fi,135,3.9,37.66
"Thing, The (1982)","Action, Horror, Sci-Fi, Thriller",741,3.79,31.57
Things Change (1988),Comedy,94,3.76,33.79
Things to Do in Denver when You're Dead (1995),"Crime, Drama, Romance",166,3.16,27.54
Thinner (1996),"Horror, Thriller",174,2.53,27.44
"Third Man, The (1949)","Mystery, Thriller",480,4.45,34.36
"Third Miracle, The (1999)",Drama,45,3.62,32.71
"Thirteenth Floor, The (1999)","Drama, Sci-Fi, Thriller",391,3.19,27.82
Thirty-Two Short Films About Glenn Gould (1993),Documentary,157,3.82,33.67
This Is My Father (1998),"Drama, Romance",36,3.69,32.44
This Is Spinal Tap (1984),"Comedy, Drama, Musical",1118,4.18,29.54
"This World, Then the Fireworks (1996)","Crime, Drama, Film-Noir",15,2.53,30.4
"Thomas Crown Affair, The (1968)","Crime, Drama, Thriller",280,3.6,33.74
"Thomas Crown Affair, The (1999)","Action, Thriller",1089,3.64,29.29
Thomas and the Magic Railroad (2000),Children's,37,1.81,25.84
Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998),Drama,9,2.78,30.89
"Thousand Acres, A (1997)",Drama,50,2.72,31.44
"Three Ages, The (1923)",Comedy,9,3.44,34.22
Three Amigos! (1986),"Comedy, Western",569,3.12,28.94
"Three Caballeros, The (1945)","Animation, Children's, Musical",126,3.25,29.48
Three Colors: Blue (1993),Drama,243,4.1,30.45
Three Colors: Red (1994),Drama,334,4.23,31.12
Three Colors: White (1994),Drama,202,3.97,30.78
Three Days of the Condor (1975),Thriller,319,4.04,36.06
Three Kings (1999),"Drama, War",1021,3.81,28.08
"Three Musketeers, The (1993)","Action, Adventure, Comedy",529,3.24,27.78
Three Seasons (1999),Drama,41,3.88,34.54
Three Wishes (1995),Drama,33,2.64,28.06
Three to Tango (1999),"Comedy, Romance",103,2.84,24.72
Threesome (1994),"Comedy, Romance",178,3.02,24.28
Thumbelina (1994),"Animation, Children's",43,2.65,22.63
Thunderball (1965),Action,404,3.71,31.63
Thunderbolt and Lightfoot (1974),Action,190,3.38,38.09
"Tic Code, The (1998)",Drama,13,3.54,33.92
Tie Me Up! Tie Me Down! (1990),Drama,132,3.51,30.4
"Tie That Binds, The (1995)",Thriller,12,2.42,29.83
Tigerland (2000),Drama,54,3.67,27.85
"Tigger Movie, The (2000)","Animation, Children's",129,2.73,28.08
Tigrero: A Film That Was Never Made (1994),"Documentary, Drama",4,3.5,30.0
Time Bandits (1981),"Adventure, Fantasy, Sci-Fi",1010,3.69,29.95
Time Code (2000),Drama,127,3.38,26.24
Time Masters (Les Maîtres du Temps) (1982),"Animation, Sci-Fi",8,2.5,23.75
Time Regained (Le Temps Retrouvé) (1999),Drama,22,3.14,32.18
Time Tracers (1995),"Action, Adventure, Sci-Fi",7,1.29,35.71
Time of the Gypsies (Dom za vesanje) (1989),Drama,10,4.3,22.5
"Time to Kill, A (1996)",Drama,344,3.59,28.08
Timecop (1994),"Action, Sci-Fi",436,2.89,28.44
Tin Cup (1996),"Comedy, Romance",615,3.22,30.32
"Tin Drum, The (Blechtrommel, Die) (1979)",Drama,94,3.95,35.38
Tin Men (1987),"Comedy, Drama",295,3.33,35.04
"Tingler, The (1959)",Horror,63,3.17,35.57
Tinseltown (1998),Comedy,1,2.0,18.0
Titan A.E. (2000),"Adventure, Animation, Sci-Fi",535,3.38,25.59
Titanic (1953),"Action, Drama",219,3.45,31.69
Titanic (1997),"Drama, Romance",1546,3.58,29.44
Titus (1999),Drama,163,3.71,28.24
To Be or Not to Be (1942),"Comedy, Drama, War",161,3.85,36.92
To Catch a Thief (1955),"Comedy, Romance, Thriller",443,4.1,35.18
To Die For (1995),"Comedy, Drama",544,3.42,29.05
To Gillian on Her 37th Birthday (1996),"Drama, Romance",108,2.84,29.89
"To Have, or Not (1995)",Drama,2,3.0,47.5
To Kill a Mockingbird (1962),Drama,928,4.43,32.27
To Live (Huozhe) (1994),Drama,61,4.34,30.98
To Sir with Love (1967),Drama,203,3.79,37.6
"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy,203,3.05,29.0
Tokyo Fist (1995),"Action, Drama",2,2.5,18.0
Tom & Viv (1994),Drama,21,3.1,37.9
Tom Jones (1963),Comedy,198,3.86,40.89
Tom and Huck (1995),"Adventure, Children's",68,3.01,22.56
"Tomb of Ligeia, The (1965)",Horror,10,2.6,41.6
Tombstone (1993),Western,553,3.87,28.52
Tommy (1975),"Drama, Musical",211,3.01,32.6
Tommy Boy (1995),Comedy,410,3.5,23.59
Tomorrow Never Dies (1997),"Action, Romance, Thriller",862,3.44,27.24
Top Gun (1986),"Action, Romance",1010,3.69,28.85
Top Hat (1935),"Comedy, Musical, Romance",251,4.15,36.28
Topaz (1969),Thriller,39,3.15,36.38
Topsy-Turvy (1999),Drama,304,3.7,34.57
Tora! Tora! Tora! (1970),War,194,3.7,37.31
Torn Curtain (1966),Thriller,58,3.33,39.79
Torso (Corpi Presentano Tracce di Violenza Carnale) (1973),Horror,2,1.0,9.5
Total Eclipse (1995),"Drama, Romance",30,2.5,29.6
Total Recall (1990),"Action, Adventure, Sci-Fi, Thriller",1996,3.68,29.33
Touch (1997),Romance,24,2.83,26.38
Touch of Evil (1958),"Crime, Film-Noir, Thriller",514,4.22,31.8
Tough Guys (1986),Comedy,93,2.98,29.77
Tough and Deadly (1995),"Action, Drama, Thriller",2,2.0,21.5
"Towering Inferno, The (1974)","Action, Drama",266,3.02,35.26
"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)","Comedy, Horror",53,1.81,30.28
"Toxic Avenger, Part II, The (1989)","Comedy, Horror",62,1.85,29.55
"Toxic Avenger, The (1985)","Comedy, Horror",182,2.7,27.16
Toy Story (1995),"Animation, Children's, Comedy",2077,4.15,27.7
Toy Story 2 (1999),"Animation, Children's, Comedy",1585,4.22,27.74
Toys (1992),"Action, Comedy, Fantasy",440,2.56,25.24
Trading Places (1983),Comedy,839,3.83,30.31
Train of Life (Train De Vie) (1998),"Comedy, Drama",8,3.25,35.12
Trainspotting (1996),Drama,751,3.96,26.41
Trans (1998),Drama,3,3.0,25.0
"Transformers: The Movie, The (1986)","Action, Animation, Children's, Sci-Fi, Thriller, War",231,3.38,22.09
Traveller (1997),Drama,36,3.31,28.22
"Treasure of the Sierra Madre, The (1948)",Adventure,453,4.29,36.8
Trees Lounge (1996),Drama,98,3.42,27.57
Trekkies (1997),Documentary,224,3.86,26.5
Trial and Error (1997),"Comedy, Romance",71,2.7,26.77
Trial by Jury (1994),Thriller,26,2.62,34.88
"Trial, The (Le Procès) (1963)",Drama,51,3.94,33.12
Trick (1999),Romance,85,3.76,29.25
Trick or Treat (1986),Horror,8,2.62,26.25
"Trigger Effect, The (1996)","Drama, Thriller",59,2.71,27.95
"Trip to Bountiful, The (1985)",Drama,140,3.79,37.84
Trippin' (1999),Comedy,4,2.75,30.0
Trixie (1999),Comedy,24,2.58,29.79
Trois (2000),Thriller,1,2.0,25.0
Tron (1982),"Action, Adventure, Fantasy, Sci-Fi",970,3.36,29.08
Trouble in Paradise (1932),"Comedy, Romance",40,3.98,36.8
"Trouble with Harry, The (1955)","Mystery, Thriller",147,3.6,35.19
"Truce, The (1996)","Drama, War",2,2.0,21.5
True Crime (1995),"Mystery, Thriller",135,3.18,30.78
True Crime (1999),"Crime, Thriller",131,3.04,29.69
True Grit (1969),"Adventure, Western",320,3.74,38.66
True Lies (1994),"Action, Adventure, Comedy, Romance",1400,3.63,28.39
True Romance (1993),"Action, Crime, Romance",658,3.93,27.33
"Truman Show, The (1998)",Drama,1005,3.86,27.31
Trust (1990),"Comedy, Drama",90,4.19,28.03
"Truth About Cats & Dogs, The (1996)","Comedy, Romance",679,3.43,28.36
"Truth or Consequences, N.M. (1997)","Action, Crime, Romance",57,2.63,29.4
Tumbleweeds (1999),Drama,66,3.53,34.35
Turbo: A Power Rangers Movie (1997),"Action, Adventure, Children's",44,1.32,23.14
Turbulence (1997),Thriller,51,2.29,27.47
Turn It Up (2000),"Crime, Drama",7,1.71,20.43
Turtle Diary (1985),Drama,23,3.35,37.87
Twelfth Night (1996),"Comedy, Drama, Romance",152,3.86,32.64
"Twelve Chairs, The (1970)",Comedy,84,3.83,40.37
Twelve Monkeys (1995),"Drama, Sci-Fi",1511,3.95,28.19
Twice Upon a Yesterday (1998),"Comedy, Drama, Romance",10,3.4,36.4
Twilight (1998),"Crime, Drama",53,2.96,31.72
Twin Dragons (Shuang long hui) (1992),"Action, Comedy",66,3.11,26.73
Twin Falls Idaho (1999),Drama,95,3.75,28.76
Twin Peaks: Fire Walk with Me (1992),"Drama, Mystery",163,2.97,29.29
Twin Town (1997),"Comedy, Crime",11,2.82,25.45
Twister (1996),"Action, Adventure, Romance, Thriller",1110,3.17,29.09
Two Bits (1995),Drama,4,3.25,40.25
Two Family House (2000),Drama,40,3.9,35.1
Two Girls and a Guy (1997),"Comedy, Drama",101,2.96,27.5
"Two Jakes, The (1990)",Drama,62,3.05,35.27
Two Moon Juction (1988),Drama,60,2.65,30.48
Two Much (1996),"Comedy, Romance",9,2.11,24.22
Two Thousand Maniacs! (1964),Horror,15,3.27,36.0
Two Women (La Ciociara) (1961),"Drama, War",44,4.02,47.45
Two if by Sea (1996),"Comedy, Romance",79,2.27,26.34
Two or Three Things I Know About Her (1966),Drama,5,3.6,27.6
U Turn (1997),"Action, Crime, Mystery",250,3.08,27.49
U-571 (2000),"Action, Thriller",908,3.54,28.59
U.S. Marshalls (1998),"Action, Thriller",448,3.17,27.7
U2: Rattle and Hum (1988),"Documentary, Musical",130,3.38,27.35
"Ugly, The (1997)","Horror, Thriller",9,1.89,22.78
Ulee's Gold (1997),Drama,266,3.66,33.05
Ulysses (Ulisse) (1954),Adventure,1,5.0,25.0
"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)","Drama, Musical",117,3.81,38.18
"Unbearable Lightness of Being, The (1988)",Drama,266,3.57,32.94
Under Capricorn (1949),Drama,8,2.5,41.75
Under Siege (1992),Action,461,3.27,28.82
Under Siege 2: Dark Territory (1995),Action,203,2.92,28.12
Under Suspicion (2000),Crime,32,3.16,33.81
Under the Rainbow (1981),Comedy,71,2.35,31.86
Underground (1995),War,35,3.66,29.2
"Underneath, The (1995)","Mystery, Thriller",41,3.49,31.88
Underworld (1997),Thriller,1,1.0,18.0
Unforgettable (1996),Thriller,33,3.21,29.64
Unforgiven (1992),Western,997,4.09,30.78
Unhook the Stars (1996),Drama,11,3.27,34.45
"Uninvited Guest, An (2000)",Drama,1,1.0,35.0
Universal Soldier (1992),"Action, Sci-Fi",375,2.51,27.71
Universal Soldier: The Return (1999),"Action, Sci-Fi",91,1.76,27.2
Unstrung Heroes (1995),"Comedy, Drama",85,3.61,28.86
Until the End of the World (Bis ans Ende der Welt) (1991),"Drama, Sci-Fi",136,3.6,29.99
"Untouchables, The (1987)","Action, Crime, Drama",1127,4.01,29.7
Unzipped (1995),Documentary,82,3.67,29.87
Up Close and Personal (1996),"Drama, Romance",139,3.17,29.88
Up at the Villa (2000),Drama,29,3.07,30.21
Up in Smoke (1978),Comedy,212,3.48,29.83
Urban Legend (1998),"Horror, Thriller",226,2.72,24.23
Urban Legends: Final Cut (2000),Horror,92,2.18,22.63
Urbania (2000),Drama,52,3.5,31.0
"Usual Suspects, The (1995)","Crime, Thriller",1783,4.52,28.23
Vacation (1983),Comedy,549,3.84,28.61
Vagabond (Sans toit ni loi) (1985),Drama,20,3.95,30.65
Vampire in Brooklyn (1995),"Comedy, Romance",89,2.24,26.7
Vampires (1998),Horror,173,2.85,26.64
Vampyros Lesbos (Las Vampiras) (1970),Horror,3,3.33,26.0
"Van, The (1996)","Comedy, Drama",63,3.33,32.43
Vanya on 42nd Street (1994),Drama,114,3.86,33.73
Varsity Blues (1999),"Comedy, Drama",266,3.06,23.94
Vegas Vacation (1997),Comedy,216,2.57,24.77
"Velocity of Gary, The (1998)","Comedy, Romance",22,2.23,30.82
Velvet Goldmine (1998),Drama,126,3.21,25.51
Venice/Venice (1992),Drama,2,1.0,21.5
"Verdict, The (1982)",Drama,379,3.87,36.28
Vertigo (1958),"Mystery, Thriller",905,4.27,32.71
Very Bad Things (1998),"Comedy, Crime",217,2.77,25.45
"Very Brady Sequel, A (1996)",Comedy,189,2.56,24.86
"Very Natural Thing, A (1974)",Drama,3,3.33,34.33
"Very Thought of You, The (1998)","Comedy, Romance",18,3.56,25.83
Vibes (1988),"Adventure, Comedy",50,2.44,27.68
Victor/Victoria (1982),"Comedy, Musical",434,3.62,34.75
"Vie est belle, La (Life is Rosey) (1987)","Comedy, Drama",18,3.78,31.78
"View to a Kill, A (1985)",Action,325,3.27,29.61
Village of the Damned (1960),"Horror, Sci-Fi, Thriller",219,3.36,36.63
Village of the Damned (1995),"Horror, Sci-Fi",161,2.55,29.66
Violets Are Blue... (1986),"Drama, Romance",15,2.8,35.2
"Virgin Suicides, The (1999)","Comedy, Drama",328,3.63,25.38
Virtuosity (1995),"Sci-Fi, Thriller",221,2.88,27.14
Virus (1999),"Horror, Sci-Fi",189,2.35,29.29
"Visitors, The (Les Visiteurs) (1993)","Comedy, Sci-Fi",33,3.48,28.15
Volcano (1997),"Drama, Thriller",181,2.56,26.91
Volunteers (1985),Comedy,141,2.55,30.11
Voyage of the Damned (1976),Drama,11,3.18,48.36
Voyage to the Beginning of the World (1997),Drama,1,4.0,50.0
Voyage to the Bottom of the Sea (1961),"Adventure, Sci-Fi",180,3.36,41.37
Wag the Dog (1997),"Comedy, Drama",907,3.49,29.8
"Waiting Game, The (2000)",Comedy,1,2.0,18.0
Waiting for Guffman (1996),Comedy,462,4.15,28.37
Waiting to Exhale (1995),"Comedy, Drama",170,2.73,27.79
Waking Ned Devine (1998),Comedy,703,3.88,31.45
Waking the Dead (1999),Drama,141,2.99,29.45
"Walk in the Clouds, A (1995)","Drama, Romance",219,3.13,29.21
"Walk in the Sun, A (1945)",Drama,6,4.0,46.33
"Walk on the Moon, A (1999)","Drama, Romance",102,3.6,34.54
Walkabout (1971),Drama,136,3.96,37.18
"Walking Dead, The (1995)","Drama, War",19,2.68,25.11
Walking and Talking (1996),Romance,57,3.68,29.81
Wallace & Gromit: The Best of Aardman Animation (1996),Animation,438,4.43,28.11
Waltzes from Vienna (1933),"Comedy, Musical",1,1.0,18.0
Wanted: Dead or Alive (1987),Action,32,3.22,32.62
"War Room, The (1993)",Documentary,132,4.23,30.95
"War Zone, The (1999)",Drama,60,3.68,31.37
"War at Home, The (1996)",Drama,2,2.5,37.5
"War of the Worlds, The (1953)","Action, Sci-Fi, War",565,3.86,34.36
"War, The (1994)","Adventure, Drama",84,3.27,26.07
Warriors of Virtue (1997),"Action, Adventure, Children's, Fantasy",44,2.09,24.7
Washington Square (1997),Drama,50,3.34,34.28
"Watcher, The (2000)","Crime, Thriller",94,2.34,25.52
"Waterboy, The (1998)",Comedy,420,2.93,25.27
Watership Down (1978),"Animation, Children's, Drama, Fantasy",305,3.84,29.1
Waterworld (1995),"Action, Adventure",651,2.63,28.65
"Way We Were, The (1973)",Drama,220,3.3,36.89
"Way of the Gun, The (2000)","Crime, Thriller",179,3.32,24.17
Wayne's World (1992),Comedy,1120,3.6,26.9
Wayne's World 2 (1993),Comedy,433,2.88,25.99
We're Back! A Dinosaur's Story (1993),"Animation, Children's",29,2.52,25.48
We're No Angels (1989),Drama,83,2.59,28.37
Wedding Bell Blues (1996),Comedy,4,3.25,25.0
"Wedding Gift, The (1994)",Drama,34,3.59,36.26
"Wedding Singer, The (1998)","Comedy, Romance",909,3.49,26.35
Weekend at Bernie's (1989),Comedy,373,2.79,26.96
Weird Science (1985),Comedy,510,3.42,27.03
Welcome To Sarajevo (1997),"Drama, War",82,3.5,30.52
Welcome to Woop-Woop (1997),Comedy,13,2.38,27.54
Welcome to the Dollhouse (1995),"Comedy, Drama",478,3.8,26.56
Wend Kuuni (God's Gift) (1982),Drama,1,4.0,25.0
Went to Coney Island on a Mission From God... Be Back by Five (1998),Drama,4,3.0,22.25
Wes Craven's New Nightmare (1994),Horror,251,2.82,25.11
West Beirut (West Beyrouth) (1998),Drama,10,4.3,34.6
West Side Story (1961),"Musical, Romance",761,4.06,32.55
Westworld (1973),"Action, Sci-Fi, Thriller, Western",636,3.42,34.88
What About Bob? (1991),Comedy,817,3.4,28.82
What Dreams May Come (1998),"Drama, Romance",355,3.11,28.87
What Ever Happened to Baby Jane? (1962),"Drama, Thriller",223,3.72,35.05
What Happened Was... (1994),"Comedy, Drama, Romance",37,3.22,30.24
What Lies Beneath (2000),Thriller,463,3.33,27.44
What Planet Are You From? (2000),"Comedy, Sci-Fi",180,2.86,27.2
What's Eating Gilbert Grape (1993),Drama,693,3.84,29.12
What's Love Got to Do with It? (1993),Drama,195,3.47,31.78
Whatever (1998),Drama,52,3.42,26.13
Whatever Happened to Aunt Alice? (1969),"Crime, Thriller",13,2.92,40.0
Whatever It Takes (2000),"Comedy, Romance",43,2.7,20.09
When Harry Met Sally... (1989),"Comedy, Romance",1568,4.07,30.63
When Night Is Falling (1995),"Drama, Romance",27,3.74,29.33
When We Were Kings (1996),Documentary,277,4.32,30.64
When a Man Loves a Woman (1994),Drama,211,3.26,28.98
When the Cats Away (Chacun cherche son chat) (1996),"Comedy, Romance",45,3.96,30.47
Where Eagles Dare (1969),"Action, Adventure, War",265,3.81,37.08
Where the Buffalo Roam (1980),Comedy,71,3.0,29.25
Where the Heart Is (2000),"Comedy, Drama",277,3.27,26.03
Where the Money Is (2000),"Comedy, Drama",34,3.32,33.09
Where's Marlowe? (1999),Comedy,2,4.0,25.5
While You Were Sleeping (1995),"Comedy, Romance",673,3.5,29.56
Whipped (2000),Comedy,37,2.73,21.3
"White Balloon, The (Badkonake Sefid ) (1995)",Drama,52,3.83,32.02
White Boys (1999),Drama,1,1.0,18.0
White Christmas (1954),Musical,271,3.83,35.05
White Man's Burden (1995),Drama,52,2.46,27.06
White Men Can't Jump (1992),Comedy,667,3.19,28.0
White Sands (1992),"Drama, Thriller",83,3.13,32.88
White Squall (1996),"Adventure, Drama",236,3.39,29.11
Who Framed Roger Rabbit? (1988),"Adventure, Animation, Film-Noir",1799,3.68,29.46
Who's Afraid of Virginia Woolf? (1966),Drama,297,4.07,36.72
Who's Harry Crumb? (1989),Comedy,173,2.72,27.3
Who's That Girl? (1987),Comedy,96,2.28,26.46
"Whole Nine Yards, The (2000)","Comedy, Crime",602,3.38,27.05
"Whole Wide World, The (1996)",Drama,50,3.38,28.42
Why Do Fools Fall In Love? (1998),Drama,52,2.85,29.63
Wide Awake (1998),"Children's, Comedy, Drama",44,3.48,27.32
Widows' Peak (1994),Drama,38,3.29,35.55
"Wife, The (1995)","Comedy, Drama",12,3.58,28.75
Wild America (1997),"Adventure, Children's",60,3.17,26.38
Wild Bill (1995),Western,41,3.15,37.76
"Wild Bunch, The (1969)",Western,264,4.09,35.31
Wild Man Blues (1998),Documentary,54,3.56,27.74
Wild Reeds (1994),Drama,51,3.43,31.92
Wild Things (1998),"Crime, Drama, Mystery, Thriller",626,3.45,26.59
Wild Wild West (1999),"Action, Sci-Fi, Western",902,2.16,27.97
Wilde (1997),Drama,85,3.65,31.71
William Shakespeare's Romeo and Juliet (1996),"Drama, Romance",479,3.4,24.27
Willow (1988),"Action, Adventure, Fantasy",802,3.5,27.22
Willy Wonka and the Chocolate Factory (1971),"Adventure, Children's, Comedy, Fantasy",1313,3.86,27.04
Window to Paris (1994),Comedy,8,4.25,31.0
Windows (1980),Drama,1,1.0,25.0
Wing Commander (1999),"Action, Sci-Fi",175,2.23,26.55
Wings (1927),"Drama, Romance, War",45,3.89,36.31
Wings of Courage (1995),"Adventure, Romance",4,3.0,30.0
Wings of Desire (Der Himmel über Berlin) (1987),"Comedy, Drama, Romance",242,4.11,30.92
"Wings of the Dove, The (1997)","Drama, Romance, Thriller",218,3.76,32.13
Winnie the Pooh and the Blustery Day (1968),"Animation, Children's",221,3.99,27.51
"Winslow Boy, The (1998)",Drama,146,3.91,31.8
"Winter Guest, The (1997)",Drama,22,3.32,35.68
Wirey Spindell (1999),Comedy,2,1.0,35.0
Wisdom (1986),"Action, Crime",49,2.8,27.22
"Wisdom of Crocodiles, The (a.k.a. Immortality) (2000)","Romance, Thriller",13,3.38,28.08
Wishmaster (1997),Horror,128,2.21,25.05
With Byrd at the South Pole (1930),Documentary,1,2.0,56.0
With Friends Like These... (1998),Comedy,2,4.0,42.5
With Honors (1994),"Comedy, Drama",228,3.28,24.51
Withnail and I (1987),Comedy,72,3.61,32.1
Without Limits (1998),Drama,44,3.59,29.57
Witness (1985),"Drama, Romance, Thriller",1046,4.0,32.76
"Wizard of Oz, The (1939)","Adventure, Children's, Drama, Musical",1718,4.25,30.36
Wolf (1994),"Drama, Horror",272,2.93,27.79
"Wolf Man, The (1941)",Horror,134,3.76,34.88
Woman in the Dunes (Suna no onna) (1964),Drama,77,4.05,34.56
"Woman of Paris, A (1923)",Drama,8,2.75,33.0
